Wordpair,GoldSimilarity,WW,CC,BB,WC,CW
leave-appear,0.309299896,0.391781628132,-0.0710133974536,0.0827748675808,-0.00723063859574,-0.159796476364
go-sell,0.309299896,0.540073394775,-0.116382210933,0.179830859889,0.0818779442834,-0.149547219276
modest-flexible,0.313479624,0.380103230476,-0.0261965878308,0.257483616917,0.327160000801,-0.108229853213
destruction-construction,0.313479624,0.390150689492,-0.0473999530077,0.313482195139,0.180826913168,0.179096996784
choice-vein,0.313479624,0.17024401845,0.0300516281277,0.239539027214,0.183111142106,0.167674481869
meal-waist,0.313479624,0.206221193075,0.0042028054595,0.0988449960259,0.106603786349,-0.120290830731
arrange-require,0.313479624,0.427857995033,0.0323566794395,0.343475729227,0.100188165903,0.105026468635
bring-complain,0.313479624,0.507968127728,0.0941556543112,0.336849530748,0.0344141833484,0.0775019526482
wide-narrow,0.334378265,0.785110592842,0.124851264068,0.436076462269,-0.0899182450869,0.174184332739
reality-fantasy,0.334378265,0.516526997089,0.312263727188,0.504939198494,0.257197022438,0.194628030062
denial-confession,0.334378265,0.64146232605,-0.0416951850057,0.28231080069,0.00214165728539,-0.0405940115452
car-elevator,0.334378265,0.53611760901,-0.0753894195193,0.253896609181,0.204026525733,-0.108270897464
agree-differ,0.342737722,0.402953291115,-0.0717996954918,0.257055997849,0.212510168552,0.036847459486
lose-keep,0.342737722,0.593645691872,-0.0498676374555,0.322299082416,0.187451541424,-0.0616985559464
keep-give,0.342737722,0.721402466297,-0.177921989212,0.276451514748,-0.227629738733,0.263086408377
ignore-ask,0.351097179,0.617542386055,-0.120612524188,0.196717470884,-0.154928738173,0.00986100919545
different-normal,0.355276907,0.519652874449,0.0461692065001,0.252490639687,-0.11852452904,0.00716078324084
heart-surgery,0.355276907,0.444748497635,0.366830468178,0.211200878024,-0.286092162132,-0.210950945502
winner-presence,0.355276907,0.117555783086,-0.271804541349,-0.07909694314,0.10555292666,-0.11111066656
jail-choice,0.355276907,0.0879890576588,-0.268741309643,-0.000817183405161,0.390706473035,-0.211626452901
send-receive,0.355276907,0.608670807402,-0.105897168112,0.262300715584,0.0333119293079,-0.000189663853625
easy-big,0.37199582,0.37540602684,-0.142285421491,0.00277353557291,0.0729753375053,-0.301419705153
mouse-cat,0.37199582,0.722156047821,0.0204960051924,0.384412527084,0.0149697475135,-0.0119184767827
car-gauge,0.376175549,0.400042051067,-0.15900982374,0.233840348263,0.210774396566,0.0471708262163
school-law,0.376175549,0.443883597851,0.165395090902,0.313990861177,0.150557845831,-0.00367172084282
salad-vinegar,0.376175549,0.855601727962,-0.210436284542,0.285647422075,-0.104042187333,0.0226400699466
steal-buy,0.376175549,0.602746605873,-0.127588272095,0.302088785296,0.160352468491,0.00615776702762
great-awful,0.392894462,0.465947657824,0.140628814697,0.4022568108,0.285056591034,0.060776822269
dumb-clever,0.392894462,0.653880655766,-0.00307092815638,0.310660034418,0.0197207294405,-0.0579057149589
do-quit,0.392894462,0.444656040946,0.064535938446,0.366364918135,0.0812848407796,0.141778515789
narrow-broad,0.39707419,0.765050888062,-0.0895203692293,0.332815368939,0.0754996538162,-0.0109752142757
honest-guilty,0.39707419,0.526103854179,0.232530161738,0.479582368111,0.146058678627,0.18541648984
diet-apple,0.39707419,0.215601184774,0.191249668598,0.246618851818,0.280539857181,-0.147906395543
gun-dawn,0.39707419,0.262706965208,-0.0640134513378,0.159201413393,-0.0277553405613,0.160069704056
forget-learn,0.39707419,0.6602332401,0.052164863795,0.387627601624,0.0260432492942,0.0875965475921
portray-decide,0.39707419,0.381167590618,0.131372459613,0.373487949371,-0.040721847309,0.25550493598
butter-potato,0.413793103,0.843789985406,0.163982267501,0.535098914516,0.0826812063266,0.157954033261
bacon-bean,0.413793103,0.682474017143,-0.0648773387074,0.288780177977,0.0331196524203,-0.0884562134743
short-long,0.417972832,0.744689330142,0.173129837103,0.544738834469,0.104291557031,0.252122357614
god-prey,0.417972832,0.190714817686,0.0515490130513,0.154603913426,0.0163195376181,0.0948019400239
oil-mink,0.417972832,0.161843568087,0.275070309639,0.361359655857,0.253011465073,0.130239203572
box-cigar,0.426332288,0.512661189596,-0.147941159957,0.158343136311,-0.102011469246,0.0297715253247
wealth-poverty,0.434691745,0.639278726492,0.22504667789,0.482308030128,0.161887933241,0.0844316234846
happy-angry,0.438871473,0.694821518351,-0.00237583666657,0.391717076302,-0.0224676970392,0.144157237163
apartment-furniture,0.438871473,0.420433729887,0.0182070937008,0.233954548836,-0.074552975595,0.0905189737678
begin-quit,0.438871473,0.515385956489,-0.050457386727,0.283624874569,0.188540678533,-0.11851571423
water-salt,0.44723093,0.632108807564,0.253003895641,0.466752473503,0.142723747654,-0.0830070723895
box-hat,0.44723093,0.484042494538,-0.097101262039,0.245189562153,0.0915756950722,0.0501604631639
box-elevator,0.455590387,0.55019465388,0.218270910875,0.458996621311,0.176586489474,0.095111033029
arrive-leave,0.459770115,0.678706228733,-0.0575964786112,0.273700833321,-0.157507881522,0.0584862865508
breathe-choke,0.476489028,0.34371688962,-0.239040583372,0.00490210234535,0.279281914234,-0.374842762947
hard-simple,0.480668757,0.551681399345,-0.110864564776,0.0956835356762,-0.162663251162,-0.1056913957
house-carpet,0.480668757,0.341995477676,-0.178703110141,0.00343358816556,-0.276668310165,0.1194291335
biography-fiction,0.480668757,0.32702716154,-0.10838164191,0.139835685492,0.176866050176,-0.101700586283
reality-illusion,0.49738767,0.669427335262,0.0284064728767,0.489981114267,0.273314982653,0.220015317202
chicken-rice,0.501567398,0.669550100619,0.0675580731104,0.41272944212,0.144001422047,0.0470378380463
hip-lip,0.501567398,0.618252813816,-0.0236705327129,0.28790615725,-0.152551680803,0.107982495966
apple-sauce,0.501567398,0.376739129631,-0.129879757762,0.222441775944,0.0726410833169,0.20160728693
give-deny,0.501567398,0.625775456429,-0.107009070276,0.223921194673,-0.0524135418236,-0.0715304006302
mad-glad,0.509926855,0.480883300304,0.15391569757,0.211084467833,-0.0894139760383,-0.214143842459
argument-agreement,0.509926855,0.384086721187,0.1043715626,0.122551604959,-0.158012151718,-0.102892755144
disorganize-organize,0.509926855,0.425281997042,-0.000362072139978,0.187215417624,-0.0803439665046,0.0318444743752
receive-give,0.518286311,0.618882156544,0.00343073822719,0.390958541093,-0.0311157256445,0.153883379235
ignorance-intelligence,0.530825496,0.428998789668,-0.136012271047,0.15469763605,0.223805947531,-0.229552565786
alley-bowl,0.543364681,0.287101549679,0.281222607944,0.21388633334,-0.112122201197,-0.0934790782953
old-new,0.564263323,0.507062226955,0.102966547012,0.115669026971,-0.0289982872604,-0.372406125069
arm-neck,0.564263323,0.701297163963,-0.145737505213,0.320105156886,0.137137813909,-0.0655176529597
beauty-age,0.564263323,0.239189833403,-0.140494308442,-0.00737624242902,0.0753137067147,-0.189020968792
encourage-discourage,0.564263323,0.719107329845,0.484954864683,0.701318383217,0.38552678996,0.165333966335
accept-deliver,0.564263323,0.566169593702,0.27539403888,0.509593009949,0.2488032578,0.0853333175182
restless-young,0.57262278,0.623239658878,-0.0538558028638,0.354406952858,0.297904038679,-0.120246819868
dirty-cheap,0.57262278,0.588354538483,0.127544119651,0.270309207403,-0.0341770628585,-0.140192874682
lemon-tea,0.57262278,0.730703532696,-0.209198668599,0.280390279316,0.0776109024882,-0.0101471338421
sinner-saint,0.57262278,0.451949751145,0.0666721651955,0.270446062088,0.0517715774477,0.0643318033617
author-reader,0.57262278,0.556018233299,0.00442706048489,0.0981602743268,-0.299164772034,-0.0866128057241
destroy-make,0.57262278,0.510524005325,0.0280515551567,0.182582843169,0.00522727333009,-0.179420988525
get-remain,0.57262278,0.43965801237,-0.0790179669857,0.193026483059,-0.219301981884,0.258105278015
ball-basket,0.601880878,0.562641441822,-0.442144847853,-0.0563887245953,0.107763232855,-0.320581674576
hose-garden,0.601880878,0.182056978345,0.131673477192,0.0435733422637,-0.108541863138,-0.110445744422
river-valley,0.601880878,0.762398004532,-0.0793201374602,0.221224073026,-0.0306435897946,-0.29086669033
door-floor,0.601880878,0.669662792763,0.151111024751,0.4456274179,-0.0175732792125,0.133373639979
door-kitchen,0.601880878,0.612153814774,0.100134676703,0.415521085262,0.00872454129463,0.0894154214511
birthday-year,0.601880878,0.347314667382,-0.235804021358,0.0769268125296,-0.144155287394,0.175820390929
meat-bread,0.601880878,0.853939712048,-0.083694010973,0.413744628429,0.0222158916295,0.0800025090575
send-attend,0.601880878,0.490337133408,0.292041736367,0.276742994785,-0.220324425121,-0.0916291475296
floor-ceiling,0.626959248,0.741349370319,0.290012811424,0.507387698577,-0.0679877583392,0.0557935643669
borrow-sell,0.626959248,0.650246539727,0.00409050893372,0.388322972555,0.160040367847,0.0168031091573
dog-cat,0.635318704,0.843234121799,-0.0740394443274,0.388831794262,-0.0329607874155,0.0381015650928
ball-glove,0.635318704,0.649915277958,-0.229132398963,0.0909175479959,0.0473685748875,-0.332018882036
multiply-divide,0.635318704,0.51685744524,0.0965220240666,0.285418570042,-0.144393056631,0.0841005643666
accept-deny,0.635318704,0.73792706358,-0.0727184861898,0.395607233047,-0.0375456720618,0.17511536181
formula-log,0.643678161,0.384470880032,-0.0086880927496,0.337796946633,0.0981792791593,0.256030142307
organize-become,0.643678161,0.378331631422,0.107857942581,0.359084844589,0.377622783184,0.0227776877582
borrow-want,0.643678161,0.498494833798,-0.10993973821,0.25578674674,0.229882850044,-0.0660269519075
god-devil,0.656217346,0.521748693094,-0.123799204826,0.311077177525,0.0468837125232,0.242451667786
require-inquire,0.664576803,0.36249955669,-0.150258937493,0.0855329781771,-0.109881727986,0.0646301919001
night-day,0.689655172,0.752005398273,0.106294198709,0.537306785583,0.340345939418,0.0511207394302
lawyer-banker,0.689655172,0.755020365418,-0.063621316172,0.275014208258,0.0366901904345,-0.228274760041
tower-bell,0.698014629,0.400530636311,0.0589802225816,0.263302238381,0.218190327287,-0.175989101886
bar-jail,0.698014629,0.196626585521,-0.0528224259615,0.0408390935255,-0.144168630242,0.0810415122534
house-key,0.698014629,0.218405649066,0.105560309026,0.268099681622,0.190508440137,0.124604336894
top-side,0.698014629,0.532416792656,0.012033496052,0.301597911215,-0.0864696405214,0.15049892664
man-victor,0.698014629,0.386683338087,-0.170341635963,0.065591234898,0.220155341634,-0.324072201495
boy-partner,0.698014629,0.339244952157,0.105101375586,0.297741621733,0.148765805217,-0.00267221499234
bread-cheese,0.718913271,0.855806648731,0.0288471396152,0.453483104706,-0.0122977294269,0.0601925030351
student-professor,0.718913271,0.453284883891,0.148375460409,0.221117079258,-0.0913855244381,-0.071110096342
sly-strange,0.727272727,0.551722639594,0.280879497528,0.625921845436,0.27750980854,0.38541252787
door-cellar,0.727272727,0.618745849282,0.0484833353172,0.341870725155,-0.0701357778583,0.0818474192528
fun-football,0.727272727,0.282235102787,-0.134180784225,0.241271018982,0.218905463815,0.132744528815
card-bridge,0.727272727,0.132808856201,0.10509095341,0.0605082213879,0.0947990229965,-0.229864506713
woman-secretary,0.731452456,0.24110007233,0.239813848723,0.239437758293,0.0356251581386,-0.0721813483346
get-put,0.731452456,0.668205479873,-0.143206157875,0.299102276564,-0.225645688253,0.245353713632
happy-young,0.739811912,0.523601563192,0.253660231392,0.538046836853,0.375924825668,0.18532647578
classroom-hallway,0.739811912,0.595860039941,-0.00898743127436,0.427555258724,0.198306053877,0.210568877425
spoon-cup,0.748171369,0.284748094365,0.0537602869415,0.305236399174,0.15175954093,0.203105864114
strange-sly,0.76907001,0.551722639594,0.280879497528,0.625921845436,0.38541252787,0.27750980854
book-topic,0.76907001,0.570875644684,0.0531939970371,0.261969566345,-0.0628481805325,-0.0189082671051
area-corner,0.76907001,0.291867017746,0.0923450867739,0.350482016802,0.12438669052,0.248164206743
apple-candy,0.773249739,0.485080212355,-0.148218646646,0.219177791925,-0.0888215111281,0.220424506614
nurse-scientist,0.773249739,0.430005933643,-0.155819650791,0.128249078989,-0.0530129894614,0.039018580227
money-pearl,0.781609195,0.278846293688,0.139809653163,0.275791436434,0.10701405257,0.0509659685194
boy-soldier,0.802507837,0.499836683264,0.0784722268581,0.371848091107,0.270446972278,0.0167554039508
south-north,0.823406479,0.972339871843,-0.0923347398639,0.424000705719,-0.235087826848,0.158315729104
people-party,0.823406479,0.415091181701,-0.176496735394,0.222474485636,0.263856859667,-0.0722579030548
bell-door,0.823406479,0.385280950632,0.147358262381,0.279215130712,0.0400811383177,0.0214458007877
adult-baby,0.831765935,0.45124232769,-0.0145678835592,0.253858149052,0.0512672425827,-0.0189136955887
give-borrow,0.831765935,0.597741877898,0.200191962708,0.296165585518,-0.0754296452063,-0.204247238979
boat-anchor,0.84430512,0.386691093445,0.0298223792656,0.232144568647,-0.0117252476052,0.0177498087287
keep-borrow,0.84430512,0.583832000722,-0.199460846154,0.27262033657,-0.0568624023713,0.277233766152
sun-sky,0.852664577,0.744753762767,0.0141367622695,0.351908794159,-0.0381905734539,-0.094966929551
chocolate-pie,0.852664577,0.606059610844,0.0342518335135,0.27396273613,-0.0361480659931,0.0155130214989
wife-husband,0.865203762,0.898864519731,0.0451923107872,0.48060888052,0.0585549180442,-0.106930027076
foot-head,0.865203762,0.459995267391,-0.00725950343964,0.162134587765,-0.147743761539,0.0312453173095
clothes-button,0.865203762,0.400682300329,0.230023831129,0.440446376801,0.228765115142,0.230883702636
add-divide,0.865203762,0.414587050676,-0.214200407267,-0.0621872357651,-0.235669702291,-0.0757315680385
game-trick,0.873563218,0.475506423444,0.0279873143882,0.275007218122,0.07122079283,-0.00287084298556
ball-costume,0.873563218,0.276822179556,-0.0615551620722,-0.0284233167768,0.0595431476831,-0.319191217422
owe-lend,0.873563218,0.674574571949,0.184697151184,0.463701635599,-0.0200292034412,0.141933379539
room-bed,0.886102403,0.68122792244,-0.0708474814892,0.312762640385,0.156283468008,-0.111787930131
meat-sandwich,0.886102403,0.608467102051,0.194025152209,0.417830343117,0.0215232025413,0.105116955936
arithmetic-rhythm,0.886102403,0.278846376217,-0.0682153999805,0.110564126704,0.152403694105,-0.1639758302
stomach-vein,0.886102403,0.494518667133,-0.25144135952,0.0664211213589,0.0410830887308,-0.151139125228
boat-car,0.89446186,0.519483444752,-0.0217162774781,0.185942925698,-0.0831704114777,-0.074083207657
cat-rabbit,0.89446186,0.84796923399,-0.00611721538007,0.471695452929,0.23485802114,-0.0306367725134
fragile-frigid,0.898641588,0.477561146021,0.0433990508318,0.313044089856,0.190053492785,0.026229120791
winter-summer,0.898641588,0.866242221966,-0.199877858162,0.280898749828,0.10047981143,-0.267111615366
tax-income,0.898641588,0.733750700951,0.0897250079945,0.479419705799,0.077620585419,0.170510441065
hound-fox,0.898641588,0.396362841129,-0.00253511406481,0.195490896702,0.0709310546517,-0.103202551603
happiness-luck,0.898641588,0.550136929767,0.103214740753,0.4287558496,-0.0654656106511,0.336231400742
dog-horse,0.898641588,0.762576937675,-0.0391865745187,0.450248301029,0.26389414072,0.0402643680573
street-car,0.898641588,0.312021922349,0.0461679416797,0.120367594063,-0.13169314047,0.00490076810713
ceiling-cathedral,0.915360502,0.420495659113,-0.0551888710486,0.165634532646,0.128813691665,-0.143223622037
go-come,0.915360502,0.73002654314,-0.251230865717,0.307551521513,0.236473917961,-0.101245954633
come-bring,0.915360502,0.721859157085,0.0747288763523,0.436491217404,0.0413920097053,0.172414362431
pact-condition,0.927899687,0.283348053694,0.103291332722,0.254638135433,0.132726594806,-0.0180764272809
rough-frigid,0.936259143,0.550091180211,-0.154664218426,0.228387086295,0.210135800251,-0.11961068213
sunset-sunrise,0.936259143,0.811191499233,0.339806973934,0.696116250522,0.347804069519,0.167566150427
head-nail,0.936259143,0.491089999145,0.0284951943904,0.223913937807,-0.0568729523941,-0.0335695818067
word-newspaper,0.936259143,0.279952734709,0.138437986374,0.292938942559,0.178885176778,0.0959442555904
take-leave,0.936259143,0.721636533737,0.0330593866443,0.382680088282,-0.103781089187,0.0482496871501
pot-appliance,0.961337513,0.269242958381,-0.00947925075889,0.214043749216,0.0303663107971,0.183549016714
bone-neck,0.961337513,0.710225862874,0.0766268877236,0.390843851466,0.0163305690092,-0.0303327459842
word-clue,0.961337513,0.503333926201,-0.240801095963,0.288564026356,0.0523772984743,0.29981392622
friend-mother,0.961337513,0.694521903992,0.0805144459009,0.217489361763,-0.22286054492,-0.174915164709
leave-remain,0.961337513,0.619294703007,0.13002063334,0.126955851912,-0.34714075923,-0.178629249334
comprehend-satisfy,0.96969697,0.549235761166,0.0747699514031,0.237149624485,-0.182808041573,-0.00115952640772
car-horn,0.978056426,0.187698267377,-0.0530545780393,0.162759229541,0.170873860017,0.0225652879515
motor-boat,0.978056426,0.36818343401,-0.0797052308917,0.0679975517991,-0.15619584918,-0.00167105719447
ball-cannon,0.982236155,0.387989789248,0.142730393572,0.0523463630585,-0.0928093995338,-0.358914613724
home-state,0.982236155,0.264751674503,0.114616700755,-0.195366621017,-0.235052616295,-0.463667360763
book-theme,0.982236155,0.488023847342,0.0058935437139,0.301324653704,0.04241046682,0.163400078619
father-daughter,0.998955068,0.704101902491,-0.00127724464983,0.338975429535,0.0182278241651,-0.0105762928724
friend-teacher,0.998955068,0.533550739288,0.178494662046,0.316286504269,-0.0669831186533,-0.0306674335152
