,Wordpair,GoldSimilarity,WW,CC,BB,WC,CW,predicted
49,translator-foreigner,0,0.20856743804,0.188434302807,0.279579268669,0.10105766356,0.114631257333,3.73212977617
50,biotope-biology,0,0.287954407212,-0.147042411213,0.109119482338,-0.0992394834757,0.180508660765,2.4119200747
51,magma-volcano,0,0.619442142215,-0.050651212704,0.227138576166,-0.180837854743,0.0788605017149,3.09099338837
52,brainstorming-telescope,0,0.211316719651,0.036835214456,0.127842515707,0.0694416579271,-0.049442384392,3.22846537683
53,level-score,0,0.329566240311,0.29984202981,0.375213742256,0.06467859447,0.0596619099379,4.28936862453
54,penny-bargain,0,0.476337401649,0.0251664407551,0.0337453914431,-0.345901370049,-0.100017262996,2.44070603178
55,political_party-association,0,0.285611659288,0.0209244042635,0.0488602146506,-0.0768673047423,-0.129968136549,2.85673772127
56,tsunami-sea,0,0.369927674532,0.281589150429,0.497906387102,0.265472024679,0.364001601934,4.47461736449
57,ostrich-orchard,0,0.329265584306,-0.280530959368,0.0269185900688,0.090143121779,-0.0893099510258,2.66324140262
58,cinnamon-candy,0,0.627434052672,0.0659901539081,0.252683863204,-0.147107654638,-0.0867763511405,3.62506249456
59,broom-dust,0,0.370273351669,0.072544388473,0.187101721764,-0.0597698912024,-0.0518638640642,3.3750958445
60,galaxy-astronomer,0,0.246701255441,-0.103409901261,0.0150549495253,0.024057328701,-0.134688526392,2.74322457192
61,juice-milkshake,0,0.705242318227,-0.129901580805,0.161503921568,-0.1181821964,-0.172280415893,3.27856308901
62,window_blind-curtain,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
63,criminal-offender,0,0.626218795776,-0.0380377210677,0.247622400522,-0.244066998363,0.128883928061,3.02854407983
64,pancreatic_cancer-chemotherapy,0,0.669883370399,-0.100286906975,0.20537763834,-0.184712573886,-0.00165189812493,3.10514809111
65,past-antecedent,0,0.295618372894,-0.00613349489868,0.222865968943,0.089379273355,0.0739495947331,3.41163004277
66,united_nations-european_parliament,0,0.467052221298,-0.0426437072456,0.239712327106,0.210079535842,-0.128790587187,3.96455770216
67,song-performer,0,0.438807457685,-0.110193321384,0.189178150247,0.0943469852209,-0.0208479625466,3.37075207518
68,gun-notebook,0,0.328133881092,-0.184512459098,0.15137580625,-0.146076363793,0.290828227997,2.317817526
69,acetylcholine-iris,0,0.169648299259,-0.245521709323,-0.0500109665109,0.109584370603,-0.143773674965,2.47162888878
70,alphabet-pen,0,0.404789686203,-0.104481860995,0.137575374553,0.0382231324911,-0.0451913513243,3.13101481612
71,chorus-singer,0,0.459354279003,-0.360665172338,-0.176845222712,-0.0719491839409,-0.366236172094,2.04162703172
72,wood-blanket,0,0.472266614437,0.095044799149,0.24810931064,-0.0270782685522,-0.0997742146523,3.78210523476
73,soldier-peace,0,0.285429166879,0.2170846274,0.38223746419,0.466881006956,0.043848514947,4.73290389933
74,english-american,0,0.536312580109,0.0418942111369,0.26064258687,-0.180301811117,0.14925378561,3.1732708125
75,lizard-crocodile,0,0.833703627211,-0.107536574606,0.417720198631,0.0133746936917,0.106935237098,4.05075248063
76,money-cash,0,0.816325247288,-0.110172599554,0.299166607807,-0.0271409545094,-0.0881746858358,3.8418523598
77,paul_the_octopus-octopus,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
78,calendar-holiday,0,0.500803172588,0.449896872044,0.32388069176,-0.213254660368,-0.286396861076,4.4970538349
79,base-chemical_substance,0,0.231820553541,-0.0921646301648,0.141976863146,0.230458481935,-0.0769721326861,3.43021047401
80,government-lizard,0,0.0290001255572,-0.0296442842059,0.0715519785881,0.20683056577,-0.0771458670497,3.13938281777
81,jpy-money_laundering,0,0.24819932878,0.0326359197497,0.0534884290986,-0.135058194399,-0.0389107130468,2.6540570068
82,deepmind-google_deepmind,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
83,chess-check,0,0.293912070627,-0.288466654146,0.0610399655998,-0.144442358282,0.243059261392,1.93945213436
84,sonnet-beauty,0,0.373602420092,0.115974775909,0.216061634783,-0.10971904546,0.0348289219933,3.31751777944
85,worker-office,0,0.397880196571,0.140185200583,0.245314240456,0.0081310980022,0.00108326791723,3.65333095879
86,currency-exchange,0,0.368782877922,-0.0277758166194,0.270391361141,0.0192771423608,0.228519186378,3.24363788028
87,polyester-cotton,0,0.52637639799,0.0801018774509,0.220516307385,-0.0650640094318,-0.137256532907,3.67697224489
88,tribunal-justice,0,0.625002600253,0.219782322645,0.468921244144,-0.0535282790661,0.119785159515,4.40426140589
89,tail-rear,0,0.549220237089,0.449219641043,0.587897121906,0.228767216206,0.0353280720506,5.54925752961
90,accident-book,0,0.16273957041,0.454607968973,0.480475783348,0.256517200885,0.428759404569,4.38822674123
91,squall-wind,0,0.532705934805,-0.184158276567,0.0931603219009,-0.00374738171665,-0.180776521564,3.08369035294
92,piano-harmony,0,0.550468868073,0.390565806065,0.300489085942,-0.315718450036,-0.183981191157,4.05190074631
93,sultan-ministry,0,0.198389038444,0.217344731092,0.370554894209,0.165453538299,0.284963309765,3.90909175319
94,desert-dune,0,0.537282288074,-0.0100898457265,0.216169817219,0.0313545837874,-0.104478037624,3.64138488025
95,multiplication-division,0,0.220968099179,0.0466826585938,0.251171022654,0.225843864579,0.0178387409852,3.82601938146
96,virus-blood,0,0.469539375929,0.0670407156372,0.220987631141,0.00778598524314,-0.0716371823386,3.62938426124
97,ice_age-statute,0,0.105627006628,-0.206561577711,0.0835227420046,0.303220051719,-0.0204402555788,3.0721744504
98,sword-environment,0,0.0545964688063,0.0135727802931,-0.129358612261,-0.139006295145,-0.186300247908,2.10491375842
99,elementary_school-pen,0,0.0735908062946,-0.168840304017,-0.0788159091849,0.0901283439841,-0.135104104877,2.36040400103
100,cricket-supporter,0,0.20757715404,-0.094360372088,0.138497360855,0.22154918313,-0.021765335829,3.30204272602
101,sculpture-statue,0,0.663751006126,-0.0660262892262,0.42594742775,-0.109926082194,0.350715449495,3.53328557058
102,web_browser-mozilla_firefox,0,0.839461138216,-0.00954982452095,0.501956910012,0.185210909558,0.119052946568,4.65350109857
103,fox_terrier-canon,0,0.188168346882,-0.150883865251,-0.0819478854537,0.00554803972119,-0.196093648672,2.37704405881
104,hsbc-britain,0,0.230831130197,-0.0548344059091,0.257249683142,0.101276752505,0.223509772033,3.2686348647
105,bible-gospel,0,0.69652792174,-0.000951554739661,0.369547873735,0.10879441806,-0.0415158147523,4.29039128313
106,dress-dance,0,0.482106566429,0.0147036566017,0.201850903145,-0.145052516166,0.031641583843,3.15202428017
107,array-list,0,0.307386446439,0.122321948569,0.0448596253991,-0.0862506008894,-0.279810799372,3.17353034295
108,cell-lock_up,0,0.142381921411,0.288618798421,0.421050895202,0.18217407167,0.317517421542,4.13928097517
109,essay-homework,0,0.310079861288,-0.163190230727,0.141096664536,0.109569265519,0.0281406864524,3.05112800193
110,computer-machine,0,0.670824944973,0.0649707317352,0.370020993351,0.0983053445816,-0.0109886042774,4.26935230128
111,panda-polar_bear,0,0.503485679626,-0.234827250242,0.0602620991752,0.0925074368715,-0.246059969068,3.13033441156
112,neurosis-mind,0,0.43489023655,0.0469750938997,0.264556167775,-0.12004174233,0.100828796625,3.35113462816
113,campaign-monkey,0,0.125215686871,-0.0312269423143,0.0705151739409,-0.139109805226,0.210175479671,2.22388692442
114,faraday_constant-rucksack,0,0.19272775948,-0.0394368320704,0.1004909724,-0.036050979048,0.0973861441016,2.67035490472
115,palace-skyscraper,0,0.436274953333,-0.0268755368888,0.309324800968,0.250506043434,-0.0237129153355,4.13322522521
116,helicopter-plane,0,0.686798196244,0.0499329633971,0.344182273399,-0.207686493717,0.0939204320312,3.61756022685
117,university_of_cambridge-oxford_university,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
118,flag-pole,0,0.285929262638,0.0114909822723,0.204179519913,0.11604671287,0.0793620246269,3.36005494524
119,window-roof,0,0.712442440536,0.134277044621,0.447474777699,0.0545701990044,0.0647304543692,4.46984552036
120,card_game-frisbee,0,0.32499986887,-0.244221731676,-0.135882713549,0.0490324973483,-0.35382348299,2.41227733396
121,malware-worm,0,0.495088100141,0.3131698668,0.418463289738,0.120031438768,-0.000339534153911,4.65749128466
122,planet-star,0,0.439423173666,0.21824669838,0.367256663278,0.156324088573,0.0268859583884,4.35766432361
123,runner-athlete,0,0.654356876275,-0.285179942846,0.217189429235,-0.126115761764,0.148426219821,2.81988848652
124,caliber-umbrella,0,0.188376076624,0.208145186305,0.357786433961,0.221852433306,0.229424759746,4.01076915
125,wifi-wikileaks,0,0.279229747011,0.00198965985328,0.145163593273,0.124588951468,-0.127882741563,3.4854213153
126,drought-water,0,0.450799435377,-0.194836586714,0.140073314309,0.0196847990155,0.0451809838414,2.89322610739
127,airport-piece,0,0.0522691526871,-0.0224756393582,-0.102076558893,-0.0785888778322,-0.169066056609,2.23530281786
128,orchestra-band,0,0.491298764425,0.0420330502093,0.287193758059,0.0240528471768,0.0276958474634,3.73891572127
129,mojito-mohito,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
130,syllabus-exam,0,0.697217464447,-0.129941560623,0.389472067356,0.0183602869511,0.295365053139,3.57049872936
131,theorem-theory,0,0.619064248745,-0.39167978714,0.155396577073,-0.136447638273,0.203113401307,2.3635435162
132,yo_yo-toy,0,0.55907869339,-0.137190707755,0.267851769924,-0.00576863065362,0.156229222192,3.26165579463
133,blizzard-rain,0,0.560799598694,0.0418155367264,0.280037565229,0.0173335812142,-0.120381303132,3.97226917644
134,historian-historiographer,0,0.662331223488,0.0166643998274,0.294235015603,-0.0721255913377,-0.0684752803132,3.8227817593
135,siemens-electric_train,0,0.451662808657,-0.111479641619,0.200532293256,-0.0567836388946,0.152440350957,2.93484836855
136,century-year,0,0.556205570698,-0.185926403757,0.111992642283,-0.170762608693,0.0198250301182,2.61251506012
137,alloy-steel,0,0.705109869825,-0.0239726118743,0.462848512104,0.256561249495,0.140595836568,4.51140559423
138,magistrate-judge,0,0.74438117411,0.210466173915,0.563889656299,0.162894646102,0.115230105235,5.05959632151
139,chaos-class,0,0.20506349206,0.0342990010977,0.162591065456,0.155353531241,-0.0144775379449,3.40939978589
140,distance_education-internet,0,0.316954046488,0.0342573394929,0.160518750548,-0.142853528261,0.113957002101,2.83583255702
141,sand-foot,0,0.423922181129,0.0521655337313,0.33717751503,0.0390598922968,0.218240616813,3.6320180581
142,imf-deutsche_bank,0,0.499389618562,-0.109829239547,0.313286859589,0.27365501366,-0.0548697221201,4.17665670035
143,guardian-times,0,0.308241408572,-0.344815742352,-0.049794845283,-0.00365937007833,-0.046582089772,2.10020987371
144,silkworm-silk_road,0,0.202281534672,-0.0522466078401,-0.107903169644,-0.143431812525,-0.217308014631,2.20522321415
145,freedom-oasis,0,0.217871872656,0.116471082989,0.0814491137862,-0.139326035976,-0.0529741240755,2.85588807954
146,cytoplasm-digit,0,0.215989917517,0.191375460707,0.277183668446,0.0576758754358,0.114666938782,3.67606736794
147,protestant-christian,0,0.722585082054,-0.309276640415,0.115610934794,0.0797873288393,-0.296724647284,3.40061763104
148,leonardo_da_vinci-the_last_supper,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
149,map-square,0,0.379082463925,-0.0128240509152,0.240245878696,0.290767073631,-0.110805003143,4.04324757056
150,parliament-congress,0,0.561239276006,-0.046192149591,0.257084653204,-0.101988723993,0.0857414430822,3.30065382349
151,fundraising-development,0,0.450204789639,-0.0194863639772,0.248058199883,0.0939588472247,-0.00940491445363,3.67013337018
152,pathology-hematology,0,0.829032758359,-0.100849670273,0.40219962014,0.141373293564,0.0435539982979,4.24327413566
153,valley-depression,0,0.211742118001,0.0047708125785,0.0070155118117,-0.219721570611,0.0170019958168,2.23503711312
154,telescope-chair,0,0.205013245344,0.00944077838604,0.135536581278,0.0906859487295,-0.0129724748714,3.19991542618
155,heavy_metal-stage,0,0.212515234947,0.0220998687804,-0.0722377076745,-0.223857998848,-0.134042703154,2.17105688909
156,globalism-visa,0,0.174005488992,0.186254959479,0.108635253229,-0.0917127261587,-0.0639927201863,3.09598832781
157,bat-vampire,0,0.292510067524,-0.0148823708296,0.132434830956,-0.0725815296173,0.0564525716248,2.86202016547
158,deputy-officer,0,0.572889387608,0.145423320481,0.435535311699,0.0492952242494,0.310257606476,3.96751501685
159,electricity-case,0,0.155412534202,0.157231112884,0.10100671506,-0.0910904576725,-0.0283141991236,2.97785271007
160,alien-outlander,0,0.402595639229,-0.10073453933,-0.0666619350516,-0.272516071796,-0.148104384542,2.08257160409
161,button-sewing_machine,0,0.351539483758,0.179241265609,0.411004781723,0.256200120223,0.127159603069,4.44995925292
162,wizard-cable,0,0.205543023678,0.0602391846478,0.271060824394,0.183488786221,0.107470041959,3.71149793624
163,philosopher-racing,0,-0.0193001106381,-0.0537777830693,0.0940961708002,0.210865016087,0.0475812032819,2.99756243805
164,popcorn-cinema,0,0.32722680731,0.0621315240421,0.305560999446,0.101589924192,0.273233297257,3.46721183599
165,agriculture-plant,0,0.449989765882,-0.525908887386,-0.132351153037,-0.00707426480949,-0.153562247753,1.80501175075
166,poet-journalist,0,0.691397708142,0.191912561655,0.538635373116,0.319188475609,0.115135460504,5.10687509169
167,weather-wave,0,0.358895480633,0.0436804145575,0.195034623146,-0.0648335441947,0.0285574868321,3.23679823718
168,civilization-lifestyle,0,0.408150578031,0.118578471626,0.330504059792,-0.00833386133111,0.141009696782,3.73860058265
169,snow-ice,0,0.741996451735,-0.215249476746,0.279020812628,0.0157432379272,0.0336514731438,3.50514988978
170,world_war_ii-beethoven,0,0.103490552514,-0.111706756055,-0.0476496890187,-0.13536863029,0.0486305757541,1.95067472853
171,motherboard-mainboard,0,0.842203736305,-0.118429407477,0.323262572289,0.000216273590922,-0.088064968586,3.97191977739
172,club-mark,0,0.200608503855,-0.219666540623,-0.0573561750352,0.0408480763435,-0.130899675542,2.35724968971
173,alexander_the_great-conqueror,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
174,app-galaxy,0,0.300537008079,-0.0353672504425,0.0895695143681,-0.00196247326732,-0.0853352621198,2.9976773609
175,cloud_computing-rain,0,0.0815527960658,-0.119513839156,-0.0384385167434,0.0352094008153,-0.0752896144986,2.4014627631
176,television-actor,0,0.552613735199,-0.0214399223888,0.241728707655,0.11237286701,-0.162410616875,3.94180723347
177,delta-sea,0,0.31736972928,-0.119359217584,0.0878498300493,0.162461131811,-0.160934492946,3.25219887272
178,yarn-thread,0,0.722798672056,0.129822209477,0.359958589077,-0.0534532325538,-0.151917824263,4.36273232029
179,pedestrian_crossing-person,0,0.245561168127,0.138395875692,0.216041846039,-0.139346167445,0.176305377328,3.04112167586
180,protein-handle,0,0.128010406372,-0.0160144679248,-0.0153763489798,-0.0445823877058,-0.0964835469146,2.52427806203
181,u2-ronaldo,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
182,apple-iphone,0,0.721736030475,0.0563922598958,0.366279900074,-0.114413938785,0.0242796101535,3.949236352
183,peppermint-gum,0,0.744625612773,-0.089378965758,0.245678677897,-0.137194850278,-0.104164248953,3.53047752915
184,poster-paper,0,0.496495366096,0.0695809349418,0.312209010124,0.000665090046823,0.130536958575,3.65226103008
185,unicef-root,0,0.0488161229303,-0.055842648398,-0.0846757516265,-0.02559292249,-0.148826947878,2.31018887034
186,xenophobia-racism,0,0.861870527267,0.162053177479,0.535378813744,0.0254470799118,0.183289956051,4.62324241036
187,woody_allen-lens,0,0.141615405679,-0.035533182323,0.126542188319,-0.0139101184905,0.185372263193,2.6505626894
188,lamp-genie,0,0.464079976082,-0.0532212927938,0.181505184263,-0.205505535007,0.103848531842,2.81750472721
189,navy-island,0,0.247239784064,-0.203242933364,0.00793335261544,-0.157963923701,0.127846061844,1.96108676609
190,wall-castle,0,0.450839233198,0.109821966876,0.408241461725,0.0635329558214,0.348179081191,3.77073284986
191,dinosaur-elephant,0,0.595469629495,0.339132180162,0.39907714123,-0.175772219896,0.0353776780221,4.1991186724
192,clock_tower-stone,0,0.579243396476,0.137051746249,0.360155344009,0.0535433553159,-0.078863282732,4.35268050813
193,middle_east-euphrates,0,0.380233436823,0.000332149716574,0.292914152145,0.286491113096,-0.0533662134925,4.17404235439
194,meadow-grassland,0,0.641665518284,0.0472197309136,0.273059723012,-0.259625047445,0.0281024873257,3.36733770832
195,guitar-violin,0,0.781134976081,0.188765239046,0.546838998795,0.174179086187,0.0677992707848,5.06892072278
196,diplomacy-negotiation,0,0.629100680351,-0.122264690697,0.310946196318,0.315356642008,-0.133724495769,4.34663120338
197,gravity-meteor,0,0.524708747864,-0.245359838009,0.18832216402,0.16585251689,-0.0886407494545,3.47779377116
198,iq-mensa,0,0.353229871585,0.0309624690391,0.159127697349,-0.0669489502907,0.0198364262833,3.08344582399
199,union_jack-flag,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
200,earthquake-tremor,0,0.459690359812,0.357807653212,0.534919977188,0.253701865673,0.187891308195,5.00048614479
201,asset-stock,0,0.580780004309,0.034162584345,0.327729403973,0.0566390834285,-0.0127134274819,4.02129503874
202,hebrew-jerusalem,0,0.557834863663,0.146786168218,0.317917544718,-0.0360260233283,-0.00588328391314,3.94041629044
203,overcast-forecast,0,0.426377670713,-0.0381837487221,0.248915940523,0.158772874924,-0.070760470376,3.84587332949
204,dictionary-encyclopedia,0,0.714560210705,0.111322797835,0.456533074379,0.172203660011,0.0111765861511,4.72155613345
205,mint-museum,0,0.314313709736,0.0931620280839,0.301252567619,0.00335293120201,0.235757857561,3.4315815001
206,chair-stool,0,0.335592120886,0.150215551257,0.315796494484,-0.0541609488428,0.284535586834,3.38093035504
207,spanish-moisture,0,0.109287169746,0.155848324299,0.380572617054,0.0596580689942,0.500129938141,3.4008031376
208,can-bottle,0,0.265126184531,-0.170046637053,0.0351134645804,-0.13104802298,0.103998182952,2.17658395668
209,fly-ant,0,0.437732130289,0.129853256336,0.356174051762,0.0389967360495,0.191996693611,3.81632463053
210,myth-satire,0,0.556772616102,0.000614106655121,0.295106112957,0.124292157548,0.00835608218836,3.88971680121
211,city_center-bus,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
212,tail-boeing_747_200,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
213,artwork-artist,0,0.588872313499,-0.03333939587,0.244598850286,-0.118602946401,0.0159720461402,3.36445897705
214,nato-alliance,0,0.332378089428,0.0728642450056,0.28197445166,0.0158576006208,0.154910545956,3.49548890359
215,king-ruler,0,0.664711713791,0.205667600036,0.537856996059,0.328273206949,0.002515649423,5.33133466128
216,rhythm-cadence,0,0.710688335341,-0.279989808798,0.281739072903,0.235076963902,-0.0758037016275,3.91554785921
217,alexander_fleming-penicillin,0,0.568326532841,-0.0660194903612,0.0285462459298,-0.144311487675,-0.311963289976,2.96613342075
218,flute-music,0,0.534118922598,-0.134380094148,0.0927408392871,0.0481903673297,-0.280491189986,3.35614784287
219,gray_heron-lake,0,0.0,0.0,0.0,0.0,0.0,2.47564934833
220,viscosity-splash,0,0.278071628694,-0.29387319088,0.0446931485649,0.0916249359623,0.00764374062419,2.5562100947
221,hardware-case,0,0.256585747004,-0.0708961700325,0.174508741439,0.075122958407,0.0534658208489,3.17749913192
222,ring-engagement,0,0.183088600636,0.0828122248873,-0.139722057564,-0.329438349076,-0.142653495073,1.81497969477
223,latin-german,0,0.374380297996,0.0741425722326,0.343608468771,0.0875609323455,0.168252880185,3.82141520363
224,working_class-plant,0,0.135583116343,0.114543364698,0.243288039361,0.0899523836431,0.112115988181,3.51609249476
225,shakespeare-dickens,0,0.687417250122,-0.140668534676,0.264396995306,-0.174058899283,0.0998137265222,3.16261720842
226,paper_money-priest,0,0.12503875792,0.018002852514,0.232648907024,0.113811150193,0.218839827914,3.23310695333
227,tool-job,0,0.378257237569,0.0999714806676,0.317710042,0.17162259946,0.0398476868868,4.05313449023
228,pygmy_hog-suidae,0,0.807507753372,0.0079381596297,0.306790494109,-0.162579938769,-0.0899547487497,3.81081688732
229,suffrage-exit,0,0.0922652836004,-0.093936830759,-0.00321465544403,0.0249045841339,-0.03024129197,2.47962578488
230,star-brightness,0,0.379121780396,-0.23196573448,0.256599187851,0.133067526404,0.201448231936,3.21939337251
231,trout-guitar,0,0.224423366854,0.0564735118433,0.202745914459,0.116629749038,0.0788069198958,3.38677170926
232,dollar-millionaire,0,0.384397380614,0.0795545259649,0.0505528785288,-0.117487162799,-0.258448839188,3.09497772959
233,digit-number,0,0.418287118469,0.244803026628,0.391967647789,0.0847904059541,0.129896291476,4.21678508064
234,gale-blanket,0,0.203202098608,0.331618765786,0.152197295558,0.0512289950227,-0.342377543449,4.05596669611
235,obama-clinton,0,0.68245434761,-0.0362507402897,0.365040979686,0.0244966335595,0.200186565518,3.70832355811
236,supporting_character-movie,0,0.471087157726,-0.15708191139,0.247900307053,-0.0257337965509,0.243764340878,2.97822388183
237,juventus-bayern_munich,0,0.849581709479,0.160572896038,0.487320034184,-0.0857314616442,0.0951101446283,4.45202495698
238,climate_change-precipitation,0,0.415271311998,0.0127560188994,0.207345098257,-0.0914749950171,0.0673370137811,3.1686495224
239,ai-battery,0,0.18722499907,0.0210009192227,0.167365084133,0.187613941715,0.00264730677009,3.42539177198
240,masterpiece-mona_lisa,0,0.555691513758,0.0821367302104,0.384796642351,0.194043409469,0.0564956099088,4.32790835049
241,crime-attack,0,0.289016391156,-0.0104723305818,0.0338788052725,0.0632469654083,-0.278067350388,3.19578045234
242,coronation-water,0,0.124501787126,-0.0904244482517,-0.218857884407,-0.11610621959,-0.358542531729,1.98149688834
243,vocalist-staff,0,0.145081624389,-0.30951833725,-0.188271049364,0.116285182536,-0.347711652517,2.20230170104
244,playoff-basketball,0,0.382080554962,0.0702114328742,0.309214908434,0.0631710812449,0.133197680116,3.70483192683
245,armed_forces-defence,0,0.542022878883,0.0072456383064,0.273735523224,0.111854984573,-0.102813087404,3.99200337896
246,lake-cloud,0,0.264005154371,-0.110385417067,-0.0203369855881,-0.0733982995152,-0.11903905833,2.44668204349
247,monastery-shower,0,0.14356996119,-0.300884139485,-0.10032980144,-0.152622619428,0.1351365882,1.41128394965
248,mother_tongue-language,0,0.778265323846,0.106218015399,0.303443539348,-0.227653263667,-0.142464107724,3.88879103781
