Wordpair,GoldSimilarity,WW,CC,BB,WC,CW
pollution-president,0.188087774,0.0479611447728,-0.116036422551,-0.185176294158,-0.0871613249183,-0.197705966097
hole-wife,0.188087774,0.0685928240418,-0.226569874678,0.0282556712627,-0.0977636277676,0.30348383209
liquor-band,0.188087774,0.126196794426,-0.209337860346,-0.0830599790144,0.154622915938,-0.22664055089
worker-camera,0.188087774,0.27331417799,-0.106236970796,0.0385124273598,0.0278636869043,-0.115602462924
people-gun,0.188087774,0.151940703392,0.0259017646313,0.249209523107,0.237706497312,0.133599042892
enter-owe,0.188087774,0.275402337313,-0.0515042556519,0.0871918454399,-0.0842718109488,0.0426323512039
bottom-top,0.196447231,0.685321371873,-0.255237788586,0.336243887395,0.0498982310113,0.214533507824
weird-normal,0.204806688,0.340879738331,0.19048444572,-0.0321915559471,-0.262248829737,-0.322594225407
modern-ancient,0.208986416,0.592444693592,-0.0858929059442,0.231906309724,-0.157471954823,0.132100731981
dumb-intelligent,0.217345873,0.535750627518,-0.152727836533,0.197183549404,-0.0364001244307,0.0157358506761
agree-argue,0.225705329,0.67162835598,-0.245616778209,0.239387869835,-0.0475514932007,0.10087131565
find-disappear,0.225705329,0.540584027767,0.00333326602977,0.162275155647,-0.127260625093,-0.125371739224
lose-get,0.225705329,0.586793005466,0.101569859777,0.423397788596,0.309908866882,-0.0693328347405
pupil-president,0.229885057,0.160040099626,-0.0566342581293,0.21739388808,0.153421604837,0.180703363502
portray-notify,0.229885057,0.276528000832,0.257171540597,0.417227124141,0.269132882357,0.214856062549
accept-reject,0.250783699,0.799754440784,0.165243119001,0.562845297199,0.0023441798985,0.294308573008
succeed-fail,0.250783699,0.530741425201,-0.0302291308207,0.306915688927,0.240289732235,-0.0450881916232
old-fresh,0.267502612,0.276992678642,-0.125152401635,0.146299391985,0.258151874432,-0.110211327672
difficult-simple,0.267502612,0.508371232942,0.701489728778,0.541043817997,-0.138662733952,-0.231313439451
car-hose,0.267502612,0.431647833088,-0.131312854964,0.0978780000137,0.120960086102,-0.248480454087
remind-forget,0.267502612,0.700109481812,-0.0570272505283,0.191556334496,-0.105896353722,-0.215794473886
fraternity-baseball,0.271682341,0.332836210728,0.13395601511,0.192617788911,-0.122657835484,0.0210488438606
couch-baseball,0.271682341,0.261999384284,-0.0787883549929,0.104936330315,-0.0979257805899,0.141078531742
give-know,0.271682341,0.507772922516,0.0335638408585,0.374647848287,0.235378578305,0.0696684188046
bed-hospital,0.288401254,0.468882799149,-0.102793839907,0.144121387251,-0.0997326120415,0.0181129463017
destroy-construct,0.288401254,0.516273200512,0.238523259759,0.183597587514,-0.356928378344,-0.112358301878
forget-know,0.288401254,0.806588053703,-0.123156651855,0.403309846122,0.246842727065,-0.121212869883
hard-easy,0.300940439,0.68151112309,-0.173920750618,0.100508660078,-0.226233455392,-0.121014341474
happy-mad,0.300940439,0.567365254917,-0.270127475262,0.185471758246,-0.142034956338,0.170382777407
sad-funny,0.300940439,0.709359084444,-0.0309937726554,0.356497364462,-0.0773341730237,0.155938645843
car-bridge,0.300940439,0.295985060691,-0.130214579714,-0.0131746862888,-0.0186001661986,-0.169188186526
leave-enter,0.300940439,0.652764480977,0.0455675331572,0.37961448674,0.177800583172,-0.174200728536
brother-soul,0.309299896,0.260162428627,0.106449529529,0.198774468826,0.0984032452106,0.0278778483944
leave-appear,0.309299896,0.373331859907,0.0790494131475,0.127451091713,-0.0318843368063,-0.194450110197
go-sell,0.309299896,0.543628508612,-0.0325102695835,0.202341091772,-0.0664701422173,-0.0228980607032
modest-flexible,0.313479624,0.377297423917,-0.0921189710498,0.220983371139,0.371662020683,-0.190910589153
destruction-construction,0.313479624,0.43576642488,0.0678333416581,0.369652203897,0.265339360555,0.0887783393264
choice-vein,0.313479624,0.189134418964,0.103384889662,0.180772494124,0.141528785229,-0.0369674935937
meal-waist,0.313479624,0.24255737618,0.130763940857,0.0748945340388,-0.0832666282813,-0.178907449776
arrange-require,0.313479624,0.403660440663,-0.184162806521,0.160321940222,0.225252135113,-0.135578342413
bring-complain,0.313479624,0.48343038559,-0.01049888134,0.290996015072,0.059303380549,0.0681757181883
wide-narrow,0.334378265,0.766407847404,0.0462704067689,0.388662040234,-0.15743072331,0.174951295552
reality-fantasy,0.334378265,0.533794077265,0.142338944395,0.422569776927,0.182698979974,0.211650433442
denial-confession,0.334378265,0.644079306369,0.0457441200759,0.414596010994,0.146893339979,0.0718563050032
car-elevator,0.334378265,0.536740037009,-0.328596949577,0.105696349185,0.230985729753,-0.238802582026
agree-differ,0.342737722,0.404280185699,-0.0716762063906,0.267466425896,0.216829493642,0.0271243916228
lose-keep,0.342737722,0.54635909476,-0.0751588016843,0.325993537903,0.283343702555,-0.0370862230165
keep-give,0.342737722,0.66030774476,0.0255050982678,0.448501348495,0.119805291605,0.274575650692
ignore-ask,0.351097179,0.594290494919,0.0261883176863,0.412804806996,0.290432423353,-0.0417390167713
different-normal,0.355276907,0.473262700646,0.051043956789,0.162802740932,-0.15173617591,-0.0717209279537
heart-surgery,0.355276907,0.447628557682,0.23243863776,0.0599726177752,-0.358306965727,-0.231563135982
winner-presence,0.355276907,0.152831902931,-0.0424549952149,0.0944266580852,0.0731978180173,0.0379693568033
jail-choice,0.355276907,0.084064011816,-0.0387891642749,-0.0232853665948,0.1096119797,-0.200321689248
send-receive,0.355276907,0.605757117271,0.083206474781,0.263632775978,-0.0720944181085,-0.135703548789
easy-big,0.37199582,0.366852476222,0.00278244167566,0.0296754296869,-0.103479697018,-0.215961037037
mouse-cat,0.37199582,0.732508464605,-0.00317370910488,0.425512249798,0.16367700696,0.0225096539419
car-gauge,0.376175549,0.400311732311,-0.205337971449,-0.00617986954331,0.165102655596,-0.371403932571
school-law,0.376175549,0.371049940586,0.0868912614519,0.275146798798,0.221259638667,-0.093642627814
salad-vinegar,0.376175549,0.830416013623,-0.249102130532,0.302913225044,-0.0612287371593,0.0811500102282
steal-buy,0.376175549,0.645638388915,-0.0692011043429,0.373674035072,0.179237955303,-0.0313731096685
great-awful,0.392894462,0.419706195593,-0.0489467270672,0.202930500754,0.127587452531,-0.0670619308949
dumb-clever,0.392894462,0.648987054825,0.111471898047,0.291082292795,-0.0647623389959,-0.125882349961
do-quit,0.392894462,0.414026896474,-0.140950903296,0.215054122511,-0.0745947211981,0.200576370886
narrow-broad,0.39707419,0.798365116119,-0.0953926965594,0.281627178192,-0.0212119817734,-0.135395973921
honest-guilty,0.39707419,0.511621921562,0.0258470606059,0.232413381338,-0.181023456928,0.129272155718
diet-apple,0.39707419,0.231204686308,0.0650843456388,0.19543620944,0.114526636274,0.0149723859115
gun-dawn,0.39707419,0.299842536449,0.00795369874686,0.21969917236,-0.0403853952885,0.204550936818
forget-learn,0.39707419,0.666903614998,0.00215226504952,0.232827961445,-0.0888838320971,-0.158941194415
portray-decide,0.39707419,0.364151827344,0.248526752171,0.354397552681,-0.0659052208066,0.159897392398
butter-potato,0.413793103,0.828464199809,-0.150253966451,0.337327082476,0.144005745649,-0.109620003976
bacon-bean,0.413793103,0.692957282066,0.12990254938,0.335835397243,-0.0521229611112,-0.134899809957
short-long,0.417972832,0.735155387828,0.18581224253,0.539827108383,0.125259928421,0.187389351441
god-prey,0.417972832,0.190061628819,-0.0122323622927,0.225652724504,0.128059580922,0.202803149819
oil-mink,0.417972832,0.155997291207,0.123310320079,0.184910040194,0.125576272607,-0.0129844648764
box-cigar,0.426332288,0.52208486331,-0.119700283128,0.144324162264,-0.158955369467,0.0185138020946
wealth-poverty,0.434691745,0.600297451019,0.114399164915,0.384046190026,0.121530637145,-0.00752693600953
happy-angry,0.438871473,0.665494481653,-0.045930787921,0.367494702339,0.00344660898725,0.175004273653
apartment-furniture,0.438871473,0.390352845192,-0.0521235211418,0.194259024351,-0.034944502857,0.116634280487
begin-quit,0.438871473,0.491411984991,0.139490081133,0.262957006693,-0.0213827714324,-0.186488807442
water-salt,0.44723093,0.649168372154,0.362605512142,0.556171417236,0.0648112893105,0.0671447366476
box-hat,0.44723093,0.525776357995,0.0307589508886,0.341258754805,-0.00663016256752,0.124102801191
box-elevator,0.455590387,0.531434329238,0.302979492786,0.503775745855,0.268764094637,0.0930382498457
arrive-leave,0.459770115,0.672753313452,-0.210284799337,0.238563389949,-0.169200688601,0.177775346902
breathe-choke,0.476489028,0.338471472263,-0.17720283134,0.0473998096466,0.221629319884,-0.292011380196
hard-simple,0.480668757,0.531731955592,-0.0647371598922,0.0344573333859,-0.226962999883,-0.186572484783
house-carpet,0.480668757,0.29876318574,-0.00413298469877,0.0903398150408,-0.140828766872,0.0233953478721
biography-fiction,0.480668757,0.312175452709,-0.149268695669,0.128515496431,0.0753719330056,0.0526181682944
reality-illusion,0.49738767,0.624361932278,-0.00383583410551,0.452086502562,0.245325624943,0.246192008711
chicken-rice,0.501567398,0.657781640159,0.0678969323635,0.392103582621,0.158001715422,-0.0142092593014
hip-lip,0.501567398,0.661913156509,-0.179183527827,0.248662739992,-0.135497570038,0.10936947912
apple-sauce,0.501567398,0.415700067961,-0.370592497026,0.0875518172979,0.108668928882,0.0392632694103
give-deny,0.501567398,0.626174688339,-0.209480913908,0.249731123431,-0.045408445323,0.141715375577
mad-glad,0.509926855,0.482550295287,0.243933036923,0.263439804316,-0.179551714116,-0.161916285753
argument-agreement,0.509926855,0.43092957139,0.137691966433,0.106429374601,-0.197710266982,-0.181820761074
disorganize-organize,0.509926855,0.590242136688,-0.0861948998338,0.00288409705352,-0.48253748029,-0.016764374314
receive-give,0.518286311,0.620951771736,0.0775173959115,0.395199739647,0.0755200743055,0.0521629005671
ignorance-intelligence,0.530825496,0.436033215286,-0.117890633219,0.0436539102403,0.036222731991,-0.276387022518
alley-bowl,0.543364681,0.314110398293,0.325956314802,0.191631451249,-0.137286767364,-0.177820891142
old-new,0.564263323,0.453330636024,0.171310693026,0.170343309641,-0.0575744584203,-0.244779869914
arm-neck,0.564263323,0.683871608011,-0.0996936708689,0.271817562363,-0.041359461844,-0.0368924460943
beauty-age,0.564263323,0.211997372627,0.103126935661,0.0819910962576,-0.0472220778465,-0.113472282199
encourage-discourage,0.564263323,0.737994222402,0.430855333805,0.678184390068,0.224969309565,0.303579449654
accept-deliver,0.564263323,0.55671453476,0.180923745036,0.471056398279,0.0507123060524,0.302284598351
restless-young,0.57262278,0.611675560474,-0.126573890448,0.275814944311,0.247060328722,-0.144434601068
dirty-cheap,0.57262278,0.605724192007,-0.13776049839,0.224415123463,0.0611803157545,-0.106221795082
lemon-tea,0.57262278,0.734021945835,-0.087327092886,0.237299755216,-0.143352240324,-0.0508658022205
sinner-saint,0.57262278,0.497044235116,0.0599591544246,0.293919389715,0.0882437579777,0.0257554345733
author-reader,0.57262278,0.485482692719,-0.27810953725,-0.12069850415,-0.280354814551,-0.153708979487
destroy-make,0.57262278,0.494477301836,0.0620198920369,0.203576654196,-0.031900960952,-0.14902973175
get-remain,0.57262278,0.447852194309,-0.0234821364284,0.300452721092,-0.17288954556,0.412444233894
ball-basket,0.601880878,0.623398423195,-0.252543061972,0.0742058306932,0.098110601306,-0.349941879511
hose-garden,0.601880878,0.207950604436,-0.0984766691015,-0.120649725199,-0.269490510225,-0.0834816495754
river-valley,0.601880878,0.762877941132,-0.276584476233,0.132875420623,0.0532915405929,-0.310819476843
door-floor,0.601880878,0.613475799561,0.161301921451,0.373742207735,0.0485119111836,0.0297808611654
door-kitchen,0.601880878,0.598680853844,0.101991089941,0.359856925002,-0.0159601680934,0.0465275403526
birthday-year,0.601880878,0.272702710194,-0.224875834569,0.085645839572,-0.0331640581088,0.154666000883
meat-bread,0.601880878,0.85279061165,-0.0171410441399,0.281287431717,-0.152399670792,-0.208056136966
send-attend,0.601880878,0.494708359241,0.0573865917257,0.111740476593,-0.258501068264,-0.108229480684
floor-ceiling,0.626959248,0.716883182526,0.0721236243844,0.421446259108,-0.118370488286,0.224837958813
borrow-sell,0.626959248,0.617476463318,-0.102298003709,0.265182272505,0.0189003750772,-0.0135551773641
dog-cat,0.635318704,0.875058166686,-0.0475914590061,0.453349947929,0.0558994710445,0.164886171513
ball-glove,0.635318704,0.666058301926,-0.247375562787,0.00358206033707,-0.0767115727067,-0.336879104376
multiply-divide,0.635318704,0.566639065742,0.0778445200827,0.161965161562,-0.0688075464253,-0.272346317768
accept-deny,0.635318704,0.737587630749,-0.0127450551984,0.422598054719,-0.06641461351,0.280262589455
formula-log,0.643678161,0.399028408412,-0.0365520603955,0.283295542002,0.100918023343,0.163338730534
organize-become,0.643678161,0.312382798649,0.00497807875537,0.122029498574,0.0829648872656,-0.182570267763
borrow-want,0.643678161,0.487681508064,-0.309292662698,0.229802937519,0.421539902687,-0.0960641039052
god-devil,0.656217346,0.533395051956,-0.13949739933,0.211273193359,-0.0928578600287,0.110262967646
require-inquire,0.664576803,0.360831282188,-0.13113609738,0.139255225658,-0.0850700935763,0.153249973252
night-day,0.689655172,0.766078352928,0.021375337027,0.488743095919,0.341572156046,0.0437303557992
lawyer-banker,0.689655172,0.806957542896,0.034151840955,0.299663692713,-0.101544037461,-0.225746765733
tower-bell,0.698014629,0.423716659767,-0.104812525213,0.0639977231622,0.141870290041,-0.333259930209
bar-jail,0.698014629,0.218216491831,0.190612614155,0.138506829739,-0.146348387003,0.0163612748004
house-key,0.698014629,0.199742507919,-0.0782612282945,0.129256986335,0.195989247917,-0.0279940809898
top-side,0.698014629,0.451276776271,0.0326958114142,0.195687360086,-0.153406754136,0.0106189791475
man-victor,0.698014629,0.338911265135,-0.15480842619,-0.0414814117275,0.248843848636,-0.513352572918
boy-partner,0.698014629,0.311564147472,-0.133274533348,0.111308529973,0.196563344989,-0.172854796052
bread-cheese,0.718913271,0.871314287186,0.118133626469,0.452169567347,0.038721027298,-0.166582480073
student-professor,0.718913271,0.412788133289,0.108196608722,0.301539289584,0.169048473239,-0.0869134560927
sly-strange,0.727272727,0.500314474143,0.109851754299,0.504836052368,0.27496719658,0.375279419141
door-cellar,0.727272727,0.592294692993,0.179197230435,0.431593026614,0.100783288479,0.0892265183656
fun-football,0.727272727,0.300142586231,0.0594418425033,0.270678371191,0.0437854193151,0.143959639196
card-bridge,0.727272727,0.143564939499,0.110331378003,-0.0082493643016,-0.0190448120412,-0.248571947217
woman-secretary,0.731452456,0.219214690877,0.263396277225,0.165288214718,-0.169921269407,-0.0181043089206
get-put,0.731452456,0.652006268501,-0.217416524887,0.310309611522,-0.135009363294,0.325684458017
happy-young,0.739811912,0.472338943025,0.175991877913,0.437949128395,0.294093536979,0.122015818954
classroom-hallway,0.739811912,0.596146380672,-0.0727108940482,0.329208602262,0.0799518823624,0.109641387143
spoon-cup,0.748171369,0.27481931448,0.176769396874,0.410262966768,0.27481894343,0.177876229756
strange-sly,0.76907001,0.500314474143,0.109851754299,0.504836052368,0.375279448943,0.27496719658
book-topic,0.76907001,0.525605496692,0.0292813089918,0.228013664484,-0.237526372819,0.147050497287
area-corner,0.76907001,0.281611876584,0.156802663613,0.289951758978,0.182144194841,-0.000939643122511
apple-candy,0.773249739,0.498410999586,-0.116077482169,0.104095324874,-0.254363060518,0.0634398125672
nurse-scientist,0.773249739,0.498639404693,0.0271070194713,0.367445365495,0.124374128841,0.178642996711
money-pearl,0.781609195,0.278369367123,0.0129249989986,0.227383314215,0.234902441502,-0.0472504794598
boy-soldier,0.802507837,0.559811532497,0.0165042859619,0.342565000057,0.229719964232,-0.134588316083
south-north,0.823406479,0.971678614616,-0.153021577361,0.414161245327,-0.0263423544224,0.045606083161
people-party,0.823406479,0.393218457699,-0.0130400061607,0.334936728176,0.230244830251,0.130680412054
bell-door,0.823406479,0.372573517118,0.0832701375162,0.238264202372,-0.00493934255455,0.093782350421
adult-baby,0.831765935,0.392869734339,0.168738464638,0.311678089103,-0.00579052825514,0.118438019957
give-borrow,0.831765935,0.543868601322,0.22674991329,0.340318223257,-0.121954515395,0.0317383966758
boat-anchor,0.84430512,0.378839105368,-0.0289517974974,0.14039019587,0.109659790078,-0.222958907485
keep-borrow,0.84430512,0.572826598455,-0.171324814637,0.327084173386,-0.0769415887525,0.403103530407
sun-sky,0.852664577,0.747463509289,0.0891801022995,0.341019243002,-0.082894956046,-0.168052713159
chocolate-pie,0.852664577,0.636081971889,0.160766924069,0.382967680693,0.0240019513967,0.00113870482892
wife-husband,0.865203762,0.889338552952,0.226309640784,0.456420091177,-0.163329551418,-0.277704924345
foot-head,0.865203762,0.459801671493,0.0826537361558,0.208402780199,-0.146478099051,0.00133479394524
clothes-button,0.865203762,0.395858758441,0.299681442957,0.460499254495,0.17889774912,0.204445851114
add-divide,0.865203762,0.442932784557,-0.332893659645,-0.0369305409152,-0.0928654353538,-0.0840468257666
game-trick,0.873563218,0.496710479652,0.0518838912249,0.300716656489,0.00594683922827,0.0540158311706
ball-costume,0.873563218,0.310205429792,0.0510218590498,0.0263936892152,-0.0462836250663,-0.274199306965
owe-lend,0.873563218,0.672307491302,0.192955896258,0.412889345805,0.0537260249257,-0.0141216451302
room-bed,0.886102403,0.647025287151,0.0114224951072,0.358446104341,0.0480248406529,0.0680034648182
meat-sandwich,0.886102403,0.587468196455,-0.0736937746406,0.203263968229,0.106191682077,-0.216000959277
arithmetic-rhythm,0.886102403,0.335933109279,0.0587367524944,0.0305685996197,-0.00108438969534,-0.343926539655
stomach-vein,0.886102403,0.470032811165,-0.245163530111,0.00592845341137,0.0245209187269,-0.238513469696
boat-car,0.89446186,0.570390377664,0.247372314334,0.283820662954,-0.178189784288,-0.242149292955
cat-rabbit,0.89446186,0.83678195915,-0.0107671344856,0.485868930817,0.227546082285,0.0989075362031
fragile-frigid,0.898641588,0.457755297422,0.108859673142,0.372836135199,0.214082092047,0.0812541395426
winter-summer,0.898641588,0.874728098544,-0.235591707896,0.27633202076,0.129680163879,-0.237800820935
tax-income,0.898641588,0.682491898537,0.0874780341983,0.446587026119,0.104436770082,0.176098629832
hound-fox,0.898641588,0.403541285222,-0.0203572616939,0.154063642025,0.0406166413794,-0.131875649914
happiness-luck,0.898641588,0.542436182499,-0.00510242627934,0.389052672499,0.0344697795808,0.286563783884
dog-horse,0.898641588,0.756565093994,-0.00748100783676,0.46364235878,0.200380861759,0.163052916527
street-car,0.898641588,0.320736716942,-0.129581227899,-0.0413341050545,-0.197132444724,-0.0642032140018
ceiling-cathedral,0.915360502,0.422822202612,-0.132846333554,0.240844234278,0.297350245556,-0.060933437105
go-come,0.915360502,0.69555433419,-0.0172038610103,0.38058074597,-0.0210979648861,0.0926637685494
come-bring,0.915360502,0.698874396019,-0.109454542398,0.259632825851,0.0490717321081,-0.115842148662
pact-condition,0.927899687,0.261078417301,0.116134136915,0.247216179801,0.0829160735011,0.000807904172689
rough-frigid,0.936259143,0.56430876255,0.147517973037,0.471281137619,0.237618923187,0.155220353915
sunset-sunrise,0.936259143,0.794467449188,0.382578783189,0.70229187039,0.312759667635,0.244313940067
head-nail,0.936259143,0.498010516048,0.0635357423382,0.185759793863,-0.0972927941258,-0.128403707933
word-newspaper,0.936259143,0.287699192762,0.277514126597,0.39488139122,0.268691301346,0.139200939035
take-leave,0.936259143,0.638796014929,-0.0603110343218,0.261598138619,-0.150343328714,0.0590282980766
pot-appliance,0.961337513,0.273250579834,-0.0498330801526,0.076333482643,0.0505596720349,-0.125878885388
bone-neck,0.961337513,0.70452209765,0.10217282176,0.329647799772,-0.0878230460181,-0.126443125394
word-clue,0.961337513,0.472779754069,-0.190743449882,0.356896332317,0.136727624341,0.374151438677
friend-mother,0.961337513,0.696611881256,0.204723787589,0.3378042176,-0.0496338560959,-0.258009135723
leave-remain,0.961337513,0.570604315924,0.144844502211,0.153016796528,-0.262659339588,-0.186928749084
comprehend-satisfy,0.96969697,0.571084320545,0.0323485285044,0.297812730074,-0.136958226562,0.0771105587482
car-horn,0.978056426,0.2270518812,0.00389339774847,0.0665184969615,0.0351984000324,-0.159490579932
motor-boat,0.978056426,0.427799612284,0.00780729949474,0.0709659499506,-0.251892864704,-0.0698510929942
ball-cannon,0.982236155,0.440352261066,0.248873531953,0.132282584906,-0.205938165672,-0.30278596282
home-state,0.982236155,0.248879298501,0.010834357341,-0.0364090241492,-0.0438283741381,-0.281200455499
book-theme,0.982236155,0.456000956535,0.0189197014916,0.241752893716,-0.152623376094,0.204125585906
father-daughter,0.998955068,0.668883383274,0.126377284527,0.294321626425,-0.235064506531,0.00167437898926
friend-teacher,0.998955068,0.558965079908,0.194135695696,0.403389692307,-0.0667658299208,0.0255982286515
